id,name,price_nzd,room_type,accommodates,minimum_nights,review_scores_rating,number_of_reviews,last_review,region_parent_name,latitude,longitude,host_name,formatted_price
l46929016,Home in Kaiteriteri · ★4.67 · 4 bedrooms · 6 beds · 1 bath,231.0,Entire home/apt,6,2,4.67,6,2023-04-01,Tasman District,-41.04846,173.01743000000005,Bachcare,$231.00
l37531804,Boutique hotel in Kaikoura · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,235.0,Hotel room,2,1,4.72,25,2023-07-29,Kaikoura District,-42.41036,173.68608,Jen,$235.00
l16269778,Rental unit in Auckland · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,115.0,Private room,2,2,4.89,158,2023-08-15,Auckland,-36.84711,174.76096,Jack,$115.00
l810389303723282909,Serviced apartment in Langs Beach · ★4.89 · 3 bedrooms · 4 beds · 2 baths,170.0,Entire home/apt,4,2,4.89,9,2023-08-27,Whangarei District,-36.04774383058872,174.536237642169,David,$170.00
l52267053,Rental unit in Queenstown · ★5.0 · 1 bedroom · 1 bed · 1 bath,350.0,Private room,2,2,5.0,4,2023-04-28,Queenstown-Lakes District,-45.03219,168.66466,Helen,$350.00
l45817202,Hut in Athenree · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,50.0,Private room,2,2,4.81,78,2023-03-25,Western Bay of Plenty District,-37.44642,175.96535,Sherree,$50.00
l51601386,Home in Riverhead · ★4.97 · 3 bedrooms · 3 beds · 2 baths,356.0,Entire home/apt,6,2,4.97,36,2023-08-04,Auckland,-36.75693,174.59442,Louise,$356.00
l27235685,Guest suite in Franz Josef Glacier · ★4.77 · Studio · 1 bed · 1 bath,125.0,Entire home/apt,2,1,4.77,223,2023-08-21,Westland District,-43.3833,170.18624,Tiana & Ben,$125.00
l43882869,Home in Puketapu · 10 bedrooms · 46 beds · 3.5 baths,1200.0,Entire home/apt,16,1,,0,,Hastings District,-39.44047,176.7195,Katie,"$1,200.00"
l776361910606340516,Rental unit in Auckland · 2 bedrooms · 3 beds · 2 baths,288.0,Entire home/apt,4,2,,0,,Auckland,-36.8131745,174.7258609,Angela,$288.00
l40681658,Home in Auckland · ★4.46 · 1 bedroom · 1 bed · 1.5 shared baths,35.0,Private room,2,1,4.46,24,2020-03-15,Auckland,-36.77113,174.72283000000004,Eamon,$35.00
l911965967250037228,Home in Auckland · 1 bedroom · 1 bed · 1 shared bath,76.0,Private room,2,1,,0,,Auckland,-36.7560475,174.7432783,Georgia,$76.00
l19368531,Townhouse in Queenstown · ★4.93 · 1 bedroom · 2 beds · 2 baths,350.0,Entire home/apt,4,3,4.93,45,2023-08-31,Queenstown-Lakes District,-45.02519,168.65877,Alex And Léonie,$350.00
l31126706,Home in Northland · 2 bedrooms · 4 beds · 1 private bath,360.0,Private room,4,2,5.0,2,2021-01-06,Far North District,-35.26112,173.8603,Louise,$360.00
l780500685917041271,Rental unit in Queenstown · ★4.83 · 2 bedrooms · 3 beds · 1 bath,338.0,Entire home/apt,4,2,4.83,12,2023-08-29,Queenstown-Lakes District,-45.03010178,168.66900635,Chloe & Chris,$338.00
l43499125,Home in Lake Tekapo · ★4.92 · 3 bedrooms · 4 beds · 1 bath,411.0,Entire home/apt,6,1,4.92,53,2023-08-22,Mackenzie District,-44.00571,170.47123,The Cairns Alpine Resort,$411.00
l34827174,Serviced apartment in Paihia · ★4.32 · 1 bedroom · 1 bed · 1 private bath,85.0,Hotel room,3,1,4.32,23,2020-10-16,Far North District,-35.29137,174.09528,Sandeep,$85.00
l21972031,Guesthouse in Mapua · ★4.99 · 1 bedroom · 2 beds · 1 bath,189.0,Entire home/apt,2,1,4.99,152,2023-06-26,Tasman District,-41.25342,173.0994,Luisa,$189.00
l29261117,Home in Tairua · 3 bedrooms · 4 beds · 1.5 baths,450.0,Entire home/apt,10,4,,0,,Thames-Coromandel District,-37.01247,175.84207,Amy,$450.00
l32476352,Home in Greytown · ★4.91 · 4 bedrooms · 6 beds · 2 baths,223.0,Entire home/apt,9,1,4.91,33,2023-07-03,South Wairarapa District,-41.074516,175.46791100000004,Kathy,$223.00
l951508022601289668,Home in Mount Maunganui · ★New · 3 bedrooms · 3 beds · 1.5 baths,350.0,Entire home/apt,6,2,,0,,Tauranga City,-37.67051265373647,176.21856264330205,Sarah,$350.00
l37537374,Boutique hotel in Thames · ★4.91 · 3 bedrooms · 6 beds · 1 bath,200.0,Private room,9,1,4.91,23,2023-07-29,Thames-Coromandel District,-37.1105,175.51764,Chris,$200.00
l2088837,Rental unit in Wanaka · ★4.83 · 3 bedrooms · 4 beds · 2 baths,518.0,Entire home/apt,6,2,4.83,37,2022-09-24,Queenstown-Lakes District,-44.70210091214092,169.13019777321117,Te Wanaka Lodge,$518.00
l40977110,Guest suite in Browns Bay · ★4.80 · 1 bedroom · 1 bed · 1 bath,85.0,Entire home/apt,2,1,4.8,49,2021-01-16,Auckland,-36.71783,174.73236,Ling,$85.00
l913989370589927668,Home in Christchurch · ★5.0 · 3 bedrooms · 4 beds · 2 baths,177.0,Entire home/apt,6,1,5.0,15,2023-09-02,Christchurch City,-43.5335761,172.6495891,Carebnb,$177.00
l38823138,Home in Hastings · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,90.0,Private room,2,1,5.0,12,2020-10-23,Hastings District,-39.62483,176.84853,Janet,$90.00
l43508573,Rental unit in Raglan · ★4.96 · 2 bedrooms · 3 beds · 1 bath,336.0,Entire home/apt,4,1,4.96,50,2023-08-12,Waikato District,-37.82599,174.79984,Bethany & Jaco,$336.00
l888808457197822812,Home in Napier · 2 bedrooms · 3 beds · 1 bath,185.0,Entire home/apt,4,1,5.0,1,2023-07-01,Napier City,-39.50037053613791,176.91205837807485,Tony,$185.00
l52574601,Home in Coopers Beach · 3 bedrooms · 5 beds · 2 baths,200.0,Entire home/apt,6,3,4.0,2,2022-12-25,Far North District,-34.99315,173.50812,RGCA Eastcoast,$200.00
l26272810,Home in Otematata · ★4.64 · 3 bedrooms · 4 beds · 1 bath,200.0,Entire home/apt,6,2,4.64,45,2023-07-13,Waitaki District,-44.60758,170.19159,Chris & Amelia,$200.00
l12453840,Bungalow in Raglan · ★4.81 · 3 bedrooms · 3 beds · 1.5 baths,285.0,Entire home/apt,6,2,4.81,70,2023-08-19,Waikato District,-37.798622,174.883652,Jane & Gary,$285.00
l16417787,Rental unit in Wellington · ★4.91 · 1 bedroom · 1 bed · 1 bath,115.0,Entire home/apt,2,1,4.91,939,2023-08-25,Wellington City,-41.29571,174.79726000000005,Karen,$115.00
l45104969,Home in Taupo · ★4.85 · 4 bedrooms · 5 beds · 2.5 baths,413.0,Entire home/apt,8,2,4.85,89,2023-08-29,Taupo District,-38.73754,176.06904,Chanelle,$413.00
l734273300374726361,Vacation home in Dunedin · ★4.29 · 1 bedroom · 3 beds · 1 bath,248.0,Entire home/apt,6,2,4.29,7,2023-08-05,Dunedin City,-45.8842392,170.4982601,Edinburgh Short Stays,$248.00
l776232802109427883,Home in Wānaka · 3 bedrooms · 2 baths,633.0,Entire home/apt,6,2,5.0,1,2023-01-15,Queenstown-Lakes District,-44.70125,169.1365,Te Wanaka Lodge,$633.00
l18335363,Home in Taupo · ★4.84 · 3 bedrooms · 5 beds · 1 bath,260.0,Entire home/apt,6,2,4.84,100,2023-07-16,Taupo District,-38.71082,176.0243,Andrew And Dianne,$260.00
l46302873,Rental unit in Windwhistle · ★4.85 · 2 bedrooms · 3 beds · 2 baths,211.0,Entire home/apt,4,2,4.85,62,2023-08-13,Selwyn District,-43.48834,171.6591,Brittany,$211.00
l46861780,Home in Brightwater · 3 bedrooms · 2 beds · 1.5 baths,365.0,Entire home/apt,6,4,,0,,Tasman District,-41.37688,173.10317,Danielle,$365.00
l46530668,Rental unit in Queenstown · ★4.73 · 1 bedroom · 2 beds · 1 bath,405.0,Entire home/apt,4,3,4.73,49,2023-08-19,Queenstown-Lakes District,-45.03073,168.66528,Katrina,$405.00
l30078903,Home in Auckland · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,75.0,Private room,2,1,4.7,23,2023-04-13,Auckland,-36.95215,174.91536000000005,Corrissa,$75.00
l40203273,Home in Kaiteriteri · ★4.87 · 3 bedrooms · 7 beds · 1 bath,225.0,Entire home/apt,8,1,4.87,23,2023-04-14,Tasman District,-41.04188,173.01098000000005,John,$225.00
l30275382,Guest suite in Auckland · ★5.0 · 1 bedroom · 1 bed · 1 bath,130.0,Entire home/apt,2,3,5.0,96,2023-08-13,Auckland,-36.93164,174.65474,Caroline,$130.00
l35102756,Home in Wanaka · ★4.87 · 1 bedroom · 1 bed · 1 private bath,134.0,Private room,2,1,4.87,30,2023-08-30,Queenstown-Lakes District,-44.66193,169.13215,Sarah,$134.00
l907370151192356859,Home in Waiheke Island · 3 bedrooms · 3 beds · 1 bath,238.0,Entire home/apt,6,2,,0,,Auckland,-36.78711,175.01488,Waiheke Unlimited,$238.00
l27733864,Home in Woodstock · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,120.0,Private room,2,1,4.92,13,2023-05-18,Tasman District,-41.27468,172.8196,Nicky,$120.00
l23042434,Home in Lake Tekapo · ★4.81 · 4 bedrooms · 5 beds · 2 baths,280.0,Entire home/apt,6,2,4.81,83,2023-06-19,Mackenzie District,-44.005,170.47598,Discover Tekapo Accommodation,$280.00
l33688229,Home in Christchurch · ★4.37 · 1 bedroom · 1 bed · 1 shared bath,60.0,Private room,2,1,4.37,27,2023-08-30,Christchurch City,-43.47825,172.6721,Helen,$60.00
l28137261,Cottage in Akaroa · ★4.60 · 3 bedrooms · 4 beds · 1 bath,250.0,Entire home/apt,6,2,4.6,10,2023-07-14,Christchurch City,-43.81334,172.96315,Anne,$250.00
l11535067,Guest suite in Christchurch · ★4.95 · 1 bedroom · 1 bed · 1 bath,100.0,Entire home/apt,2,1,4.95,343,2023-08-31,Christchurch City,-43.50298,172.5856,Marianne & John,$100.00
l842369681102096013,Home in Auckland · 3 bedrooms · 3 beds · 2 baths,325.0,Entire home/apt,6,3,5.0,1,2023-07-27,Auckland,-36.791937,174.7691255,Kathryn,$325.00
l44407515,Home in Taupo · ★4.81 · 3 bedrooms · 5 beds · 2 baths,220.0,Entire home/apt,7,1,4.81,144,2023-08-28,Taupo District,-38.68327,176.06609,Sam,$220.00
l36484474,Cottage in Karamea · ★4.63 · 1 bedroom · 2 beds · 1 bath,85.0,Entire home/apt,2,1,4.63,360,2023-08-25,Buller District,-41.25323,172.13458,Julia,$85.00
l48489000,Home in Greymouth · ★4.97 · 4 bedrooms · 7 beds · 2.5 baths,250.0,Entire home/apt,10,2,4.97,37,2023-06-28,Grey District,-42.40397,171.21331999999995,Sandra,$250.00
l907501352520653463,Home in Albert Town · ★5.0 · 3 bedrooms · 6 beds · 2.5 baths,300.0,Entire home/apt,8,4,5.0,3,2023-08-24,Queenstown-Lakes District,-44.67476,169.16543,Annabelle,$300.00
l27070643,Cottage in Wellington · ★4.71 · 3 bedrooms · 3 beds · 1 bath,117.0,Entire home/apt,4,2,4.71,275,2023-08-21,Wellington City,-41.34457,174.76502,Sue,$117.00
l21874215,Home in Two Mile Bay · ★4.67 · 3 bedrooms · 5 beds · 2 baths,236.0,Entire home/apt,9,2,4.67,3,2023-06-04,Taupo District,-38.71852,176.0773,Bachcare,$236.00
l41220123,Guest suite in Wanaka · ★4.78 · 1 bedroom · 1 bed · 1 bath,230.0,Entire home/apt,2,1,4.78,118,2023-08-14,Queenstown-Lakes District,-44.69368,169.14081000000004,Archway Motels&Chalets,$230.00
l53761006,Home in Auckland · 2 bedrooms · 2 beds · 1 private bath,390.0,Private room,4,1,,0,,Auckland,-36.7537,174.68192,Bijan,$390.00
l634968952592145532,Home in Twizel · ★4.88 · 3 bedrooms · 4 beds · 1 bath,206.0,Entire home/apt,7,1,4.88,16,2023-08-25,Mackenzie District,-44.249702,170.0952,Twizel,$206.00
l25387511,Home in Tauranga · ★4.64 · 2 bedrooms · 2 beds · 1 bath,130.0,Entire home/apt,4,2,4.64,33,2021-01-08,Tauranga City,-37.67096,176.22991000000005,Ngaire,$130.00
l947570103782403245,Guesthouse in Albert Town · ★5.0 · 2 bedrooms · 3 beds · 1 bath,239.0,Entire home/apt,4,2,5.0,5,2023-08-29,Queenstown-Lakes District,-44.63306615472624,169.24038570422675,Rosanna,$239.00
l838831349880007411,Home in Ohakune · 3 bedrooms · 5 beds · 2 baths,280.0,Entire home/apt,7,2,,0,,Ruapehu District,-39.40537,175.41363,Bachcare,$280.00
l1615495,Home in Porirua · ★4.72 · 1 bedroom · 1 bed · 2 shared baths,62.0,Private room,2,1,4.72,69,2023-06-15,Porirua City,-41.09151,174.87613000000005,Jacqui,$62.00
l46196193,Rental unit in Taupo · ★4.71 · 3 bedrooms · 4 beds · 3 baths,257.0,Entire home/apt,6,2,4.71,59,2023-08-12,Taupo District,-38.69931,176.08292,Your Space Taupo,$257.00
l847318801814913186,Home in Greytown · ★5.0 · 1 bedroom · 1 bed · 1 bath,225.0,Entire home/apt,2,1,5.0,4,2023-05-06,South Wairarapa District,-41.08706,175.45293999999996,Lynley,$225.00
l27337404,Guest suite in Matakana · ★4.92 · 1 bedroom · 1 bed · 1 bath,195.0,Entire home/apt,2,1,4.92,122,2023-07-15,Auckland,-36.33661,174.73623,Janine,$195.00
l886650094445202423,Home in Whangamōmona · 3 bedrooms · 5 beds · 1 bath,150.0,Entire home/apt,7,1,,0,,Stratford District,-39.14444164995617,174.7367015767212,Ceri,$150.00
l23397572,Home in Auckland · ★4.53 · 1 bedroom · 2 beds · 1.5 baths,100.0,Private room,3,1,4.53,36,2023-07-30,Auckland,-36.98222,174.8045,Arun,$100.00
l18229277,Bed and breakfast in Whanganui · ★4.0 · 1 bedroom · 1 bed · 3 shared baths,114.0,Private room,2,1,4.0,3,2022-09-30,Whanganui District,-39.92392,175.05019,Alice & Calvyn,$114.00
l629920271656697712,Townhouse in Auckland · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,200.0,Entire home/apt,5,2,5.0,19,2023-05-12,Auckland,-36.794685,174.657333,Laurize,$200.00
l799629898342344266,Home in Ongaonga · ★4.89 · 1 bedroom · 1 bed · 1 bath,122.0,Entire home/apt,2,1,4.89,9,2023-06-09,Central Hawke's Bay District,-39.91257,176.35472,Sam,$122.00
l19665518,Guest suite in Auckland · ★5.0 · Studio · 1 bed · 1 bath,120.0,Entire home/apt,2,5,5.0,39,2023-08-28,Auckland,-36.90541,174.89578999999995,Henry & Joyce,$120.00
l40926555,Guesthouse in Te Anau · ★5.0 · 2 bedrooms · 3 beds · 2 baths,168.0,Entire home/apt,4,2,5.0,17,2023-08-30,Southland District,-45.44285,167.75797,Ian & Sally,$168.00
l43176817,Rental unit in Auckland · 2 bedrooms · 2 beds · 1 bath,53.0,Entire home/apt,4,1,,0,,Auckland,-36.8826,174.71034,Brian,$53.00
l42360950,Home in Andrew Don Drive · ★4.66 · 2 bedrooms · 3 beds · 1 bath,339.0,Entire home/apt,4,1,4.66,29,2023-02-28,Mackenzie District,-44.01022,170.47251,Stay @ Tekapo,$339.00
l44063943,Home in Hamilton · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,80.0,Private room,1,1,4.86,14,2023-03-02,Hamilton City,-37.75371,175.2961,Fatima,$80.00
l20333894,Chalet in Castle Hill · ★4.93 · 3 bedrooms · 6 beds · 2 baths,245.0,Entire home/apt,10,2,4.93,105,2023-08-26,Selwyn District,-43.20698,171.71458,Catherine,$245.00
l936007497557744651,Cabin in Waihi Beach · ★New · 2 bedrooms · 3 beds · 0 baths,146.0,Entire home/apt,6,2,,0,,Western Bay of Plenty District,-37.39984000000001,175.9374,Lexie,$146.00
l916956819185070524,Home in Akaroa · 3 bedrooms · 3 beds · 1 bath,373.0,Entire home/apt,6,2,,0,,Christchurch City,-43.81009,172.96888,Bachcare,$373.00
l33345467,Home in Tekapo · ★4.89 · 5 bedrooms · 10 beds · 2.5 baths,299.0,Entire home/apt,12,2,4.89,53,2023-08-12,Mackenzie District,-44.00998,170.49536,Gaye,$299.00
l674721455892854088,Place to stay in Whitianga · ★5.0 · 2 bedrooms · 2 beds · 1 bath,250.0,Entire home/apt,2,2,5.0,20,2023-04-08,Thames-Coromandel District,-36.84214,175.69395,Annemarie,$250.00
l806782840365739579,Rental unit in Whangārei · ★5.0 · 2 bedrooms · 3 beds · 1 bath,155.0,Entire home/apt,4,2,5.0,20,2023-08-12,Whangarei District,-35.7145,174.32429,Tracey,$155.00
l43689185,Bed and breakfast in Riverlands · ★4.70 · 1 bedroom · 2 beds · 1 shared bath,388.0,Private room,3,1,4.7,10,2023-03-22,Marlborough District,-41.53443,173.99891000000005,Matilde,$388.00
l15274678,Rental unit in Nelson · ★4.99 · 2 bedrooms · 5 beds · 1 bath,139.0,Entire home/apt,5,2,4.99,97,2023-04-23,Nelson City,-41.32179,173.2352,Hec,$139.00
l46176240,Home in Tauranga · 4 bedrooms · 4 beds · 2.5 baths,400.0,Entire home/apt,8,4,4.5,2,2022-01-03,Tauranga City,-37.6877,176.11963,Kelly,$400.00
l45459904,Cottage in Te Tii · ★4.96 · Studio · 1 bed · 1 bath,250.0,Entire home/apt,2,2,4.96,67,2023-06-24,Far North District,-35.14342,173.99161999999995,Lisa,$250.00
l901144828916292799,Rental unit in Christchurch · 1 bedroom · 1 bed · 1.5 baths,75.0,Private room,2,1,4.5,2,2023-09-02,Christchurch City,-43.53391,172.59697,Chen,$75.00
l44094400,Guesthouse in Kaiteriteri · ★5.0 · 1 bedroom · 1 bed · 1 private bath,248.0,Private room,2,2,5.0,8,2022-05-14,Tasman District,-41.03488,173.01881,Greg,$248.00
l47709315,Townhouse in Christchurch · ★4.91 · 1 bedroom · 2 beds · 1 bath,85.0,Entire home/apt,3,3,4.91,23,2021-08-24,Christchurch City,-43.52771,172.61161,Vivien,$85.00
l40930527,Home in Auckland · ★3.80 · 1 bedroom · 1 bed · 1 shared bath,250.0,Private room,2,1,3.8,5,2020-03-14,Auckland,-36.98436,174.84218,Bharat,$250.00
l703822863533953793,Home in Queenstown · ★4.60 · 4 bedrooms · 4 beds · 1 bath,360.0,Entire home/apt,6,3,4.6,5,2023-08-29,Queenstown-Lakes District,-45.04409,168.62456,Allan,$360.00
l10684088,Home in Dargaville · ★3.75 · 3 bedrooms · 4 beds · 1 bath,210.0,Entire home/apt,4,3,3.75,4,2023-06-06,Kaipara District,-36.21379,174.03974,Yvonne,$210.00
l740968005794409281,Tent in Tata Beach · ★5.0 · 1 bedroom · 1 bed · 1 bath,600.0,Entire home/apt,2,1,5.0,10,2023-08-06,Tasman District,-40.8123383,172.92023830000005,Jana And Drew,$600.00
l13150038,Farm stay in Clarkville · ★4.74 · 2 bedrooms · 3 beds · 1 bath,300.0,Entire home/apt,5,1,4.74,24,2023-08-05,Waimakariri District,-43.38884,172.62434,Kit,$300.00
l28722686,Boutique hotel in Ettrick · 14 bedrooms · 38 beds · 9 baths,1800.0,Private room,16,2,,0,,Central Otago District,-45.63847,169.36865,Anna,"$1,800.00"
l813368123789267384,Guest suite in Hamilton · ★4.94 · 1 bedroom · 1 bed · 1 bath,97.0,Private room,3,1,4.94,95,2023-09-02,Hamilton City,-37.81619,175.27147,Sasha And Nardus,$97.00
l44031432,Guest suite in Parua Bay · ★4.90 · 1 bedroom · 1 bed · 1 bath,120.0,Entire home/apt,2,1,4.9,86,2022-06-08,Whangarei District,-35.77222000000001,174.43902,Lisa,$120.00
l34069076,Home in Auckland · ★4.75 · 4 bedrooms · 6 beds · 3 baths,600.0,Entire home/apt,8,5,4.75,4,2020-01-28,Auckland,-36.87057,174.73752,Emily,$600.00
l49018744,Guesthouse in Tauranga · ★5.0 · 2 bedrooms · 2 beds · 1 bath,270.0,Entire home/apt,4,2,5.0,18,2023-08-23,Tauranga City,-37.68297000000001,176.25181,Barbara,$270.00
l5270646,Townhouse in Raetihi · ★4.50 · 4 bedrooms · 7 beds · 3 baths,660.0,Entire home/apt,10,1,4.5,9,2022-04-17,Ruapehu District,-39.43408,175.27641,Sandy,$660.00
l52621007,Home in Mount Maunganui · ★4.89 · 2 bedrooms · 2 beds · 1 bath,203.0,Entire home/apt,4,2,4.89,9,2023-01-03,Tauranga City,-37.67106,176.2229,Kylie,$203.00
l51968670,Home in Bay of Plenty · 2 bedrooms · 4 beds · 1 bath,250.0,Entire home/apt,5,2,5.0,2,2022-03-17,Tauranga City,-37.69912,176.28826,Sheree,$250.00
l813352395243341638,Home in Tata Beach · 2 bedrooms · 3 beds · 1 bath,297.0,Entire home/apt,6,2,,0,,Tasman District,-40.81123,172.91517,Bachcare,$297.00
l47805735,Townhouse in Auckland · ★4.92 · 1 bedroom · 1 bed · 1 bath,7197.0,Entire home/apt,2,30,4.92,12,2022-06-26,Auckland,-36.82579000000001,174.64502,Lee,"$7,197.00"
l30893869,Home in Pauanui · ★4.94 · 4 bedrooms · 8 beds · 2 baths,350.0,Entire home/apt,8,2,4.94,18,2023-04-15,Thames-Coromandel District,-37.02306,175.86754,Jol,$350.00
l883735884762665660,Tiny home in Greymouth · 1 bedroom · 2 beds · 1 bath,161.0,Entire home/apt,4,1,,0,,Grey District,-42.44958,171.20451,Ceo,$161.00
l624873700827873253,Home in Havelock North · ★4.63 · 2 bedrooms · 2 beds · 1 bath,320.0,Entire home/apt,4,2,4.63,8,2023-08-13,Hastings District,-39.67746,176.89318,Sophia,$320.00
l54248470,Home in Twizel · ★4.96 · 4 bedrooms · 6 beds · 2 baths,224.0,Entire home/apt,15,2,4.96,23,2023-07-15,Mackenzie District,-44.25634,170.08796,Amy,$224.00
l17765434,Home in Whanganui · ★4.86 · Studio · 1 bed · 1 private bath,70.0,Private room,2,1,4.86,280,2023-08-31,Whanganui District,-39.93938,175.0752,Jock,$70.00
l46696171,Guesthouse in Rangihaeata · ★4.99 · 1 bedroom · 1 bed · 1 bath,131.0,Entire home/apt,2,1,4.99,134,2023-08-27,Tasman District,-40.81679000000001,172.78815,Leonie,$131.00
l21280535,Rental unit in Picton · ★4.96 · 2 bedrooms · 2 beds · 2 baths,240.0,Entire home/apt,4,1,4.96,50,2023-08-29,Marlborough District,-41.29051,174.0082,Kim,$240.00
l40737963,Farm stay in Te Anau · 1 bedroom · 2 beds · 1 bath,100.0,Entire home/apt,2,1,,0,,Southland District,-45.41974,167.79762,Mike,$100.00
l28317735,Home in Queenstown · ★4.87 · 3 bedrooms · 3 beds · 3 baths,611.0,Entire home/apt,6,3,4.87,112,2023-08-15,Queenstown-Lakes District,-45.01871,168.70873999999995,Vicky,$611.00
l28262248,Home in Waihi Beach · ★4.61 · 3 bedrooms · 3 beds · 2 baths,650.0,Entire home/apt,6,2,4.61,28,2023-04-08,Western Bay of Plenty District,-37.41261,175.93313999999995,Jarad,$650.00
l33863671,Guest suite in Tauranga · ★4.77 · 1 bedroom · 1 bed · 1 bath,59.0,Entire home/apt,2,3,4.77,66,2022-06-05,Tauranga City,-37.73756,176.15631000000005,Elsabé,$59.00
l31679698,Bungalow in Dunedin · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,200.0,Entire home/apt,4,30,5.0,6,2022-08-13,Dunedin City,-45.86929,170.49239,Helen,$200.00
l21608695,Farm stay in Levin · ★4.91 · 2 bedrooms · 3 beds · 1.5 shared baths,120.0,Private room,6,1,4.91,33,2023-04-15,Horowhenua District,-40.62194,175.31566,Phil,$120.00
